id,Status,DteGranted,Code,LayerName,OBJECTID,AreaUnit,LayerID,Resources,Parties,DteExpires,AreaValue,Type,StatusGrp,DteApplied
678,Active,2012-03-26T01:00:00,LL0970,Active LL Licenses,728,Hectare,2,"Class I - Precious metals, Class III - Non-precious minerals",Charlotte Kanabahita (100%),2014-03-25T00:00:00,15.0,Location license,Active,
679,Active,2012-07-03T01:00:00,LL0991,Active LL Licenses,841,Hectare,2,Class III - Non-precious minerals,Zoek Limited (100%),2014-07-02T01:00:00,6.3588,Location license,Active,
680,Active,2012-03-22T00:00:00,LL0969,Active LL Licenses,846,Hectare,2,"Class I - Precious metals, Class III - Non-precious minerals",John Mary Muyambi (Jr) (100%),2014-03-21T00:00:00,16.0125,Location license,Active,
681,Active,2013-01-24T00:00:00,LL1074,Active LL Licenses,865,Square Kilometre,2,Gold ,Rift Valley Minerals Limited (100%),2015-01-23T00:00:00,0.1593,Location license,Active,
682,Active,2013-10-17T01:00:00,LL1210,Active LL Licenses,898,Hectare,2,"Base Metals , Gold ",Sikander Meghani (100%),2015-10-16T01:00:00,8.75,Location license,Active,
683,Active,2013-04-19T01:00:00,LL1132,Active LL Licenses,961,Square Kilometre,2,"Berrylium , Columbite , Tantalite , Tin ",Oli Gold Muruli Limited (100%),2015-04-18T01:00:00,0.1238,Location license,Active,
684,Active,2013-08-30T01:00:00,LL1197,Active LL Licenses,970,Square Kilometre,2,Gold ,Rift Valley Minerals Limited (100%),2015-08-29T01:00:00,0.1584,Location license,Active,
685,Active,2013-08-16T01:00:00,LL1195,Active LL Licenses,997,Square Kilometre,2,Granite,Welt Machnen Engineering Limited (100%),2015-08-15T01:00:00,0.1586,Location license,Active,
686,Active,2013-10-17T01:00:00,LL1208,Active LL Licenses,1018,Square Kilometre,2,Granite,Samuel Sebabi (100%),2015-10-16T01:00:00,0.16,Location license,Active,
687,Active,2012-02-07T00:00:00,LL0935,Active LL Licenses,1062,Hectare,2,Class III - Non-precious minerals,Godfrey Luwaga & Sons (100%),2014-02-06T00:00:00,16.0,Location license,Active,
688,Active,2013-12-12T00:00:00,LL1265,Active LL Licenses,1126,Hectare,2,Tantalite ,BNT Mining Limited (100%),2015-12-11T00:00:00,10.9458,Location license,Active,
689,Active,2014-04-29T01:00:00,LL1320,Active LL Licenses,1138,Square Kilometre,2,"Berrylium , Tin ",Megha  Minerals & Mines Limited  (100%),2016-04-28T01:00:00,0.16,Location license,Active,
690,Active,2013-06-24T01:00:00,LL1171,Active LL Licenses,1146,Square Kilometre,2,Marble ,Jinja Marble Products (U) Limited (100%),2015-06-23T01:00:00,0.1592,Location license,Active,
691,Active,2014-06-10T01:00:00,LL1342,Active LL Licenses,1154,Square Kilometre,2,Gypsum ,Great three (3) stars Limited (100%),2016-06-09T01:00:00,0.16,Location license,Active,
692,Active,2013-06-25T01:00:00,LL1162,Active LL Licenses,1157,Square Kilometre,2,Gold ,Nawata Mines Limited (100%),2015-06-24T01:00:00,0.1494,Location license,Active,
693,Active,2013-04-19T01:00:00,LL1130,Active LL Licenses,1162,Square Kilometre,2,"Berrylium , Columbite , Tantalite , Tin ",Oli Gold Muruli Limited (100%),2015-04-18T01:00:00,0.1596,Location license,Active,
694,Active,2013-04-19T01:00:00,LL1131,Active LL Licenses,1163,Square Kilometre,2,"Berrylium , Columbite , Tantalite , Tin ",Oli Gold Muruli Limited (100%),2015-04-18T01:00:00,0.16,Location license,Active,
695,Active,2014-05-06T01:00:00,LL1326,Active LL Licenses,1172,Square Kilometre,2,Pozzolana ,Seahorse International Limited (100%),2016-05-05T01:00:00,0.16,Location license,Active,
696,Active,2014-04-29T01:00:00,LL1319,Active LL Licenses,1173,Square Kilometre,2,Iron Ore ,Kamuntu Investments Limited (100%),2016-04-28T01:00:00,0.1587,Location license,Active,
697,Active,2014-06-26T01:00:00,LL1353,Active LL Licenses,1187,Square Kilometre,2,"Limestone , Marble ",Gulam Abdala (100%),2016-06-25T01:00:00,0.08,Location license,Active,
698,Active,2013-08-16T01:00:00,LL1194,Active LL Licenses,1266,Square Kilometre,2,Granite,Welt Machnen Engineering Limited (100%),2015-08-15T01:00:00,0.159,Location license,Active,
699,Active,2013-12-10T00:00:00,LL1260,Active LL Licenses,1280,Hectare,2,Class VI - Limestone and chalk,Peter Lokwang (100%),2015-12-09T00:00:00,7.958,Location license,Active,
700,Active,2013-12-12T00:00:00,LL1262,Active LL Licenses,1285,Square Kilometre,2,Wolfram ,Care Moving Investment Limited (100%),2015-12-11T00:00:00,0.15,Location license,Active,
701,Active,2013-12-12T00:00:00,LL1263,Active LL Licenses,1286,Square Kilometre,2,Wolfram ,Care Moving Investment Limited (100%),2015-12-11T00:00:00,0.15,Location license,Active,
702,Active,2013-11-06T00:00:00,LL1223,Active LL Licenses,1290,Square Kilometre,2,Gold ,Sikander Meghani (100%),2015-11-05T00:00:00,0.15,Location license,Active,
703,Active,2014-01-23T00:00:00,LL1282,Active LL Licenses,1300,Square Kilometre,2,Wolfram ,Seb & Company Mines Limited (100%),2016-01-22T00:00:00,0.16,Location license,Active,
704,Pending Renewal,2012-08-23T01:00:00,LL1039,Active LL Licenses,1360,Square Kilometre,2,Class IV - Alluvial precious minerals/stones,George Onega (100%),2014-08-22T01:00:00,0.1606,Location license,Active,
705,Application,,TN1078,Application ML Licenses,701,Square Kilometre,5,Marble ,Moroto Cement Industries (U) Limited (100%),,62.5228,Mining lease,Application,2011-07-21T15:34:21
706,Application,,TN1271,Application ML Licenses,766,Hectare,5,Iron Ore ,Sino Minerals Investments Company Limited (100%),,5.679,Mining lease,Application,2012-03-06T01:55:00
707,Application,,TN1502,Application ML Licenses,917,Square Kilometre,5,"Cobalt , Tin ",Euro Minerals Limited (100%),,40.0,Mining lease,Application,2012-09-10T05:40:30
708,Application,,TN1738,Application ML Licenses,960,Square Kilometre,5,Gold ,Elegant Resources Limited (100%),,3.9078,Mining lease,Application,2013-04-08T14:46:00
709,Application,,TN1786,Application ML Licenses,987,Hectare,5,"Base Metals , Wolfram ",Sino Minerals Investments Company Limited (100%),,3.2414,Mining lease,Application,2013-06-12T12:32:04
710,Application,,TN1848,Application ML Licenses,1083,Square Kilometre,5,Tin ,SUN AND SAND MINES AND MINERALS LTD (100%),,20.3,Mining lease,Application,2013-09-24T13:18:35
711,Application,,TN2029,Application ML Licenses,1380,Square Kilometre,5,"Base Metals , Iron Ore , Niobium , Phosphates , Rare Earth Elements ",GUANGZHOU DONG SONG ENERGY GROUP CO.LIMITED (100%),,1.1232,Mining lease,Application,2014-09-09T12:43:03
712,Approved for Granting,,TN1709,Application ML Licenses,1382,Hectare,5,"Base Metals , Gold ",Sino Minerals Investments Company Limited (100%),,9.8877,Mining lease,Application,2013-03-07T10:23:00
713,Application,,TN2020,Application EL Licenses,313,Square Kilometre,4,"Copper , Gold , Nickel ",Christella Company Limited (100%),,118.35,Exploration license,,2014-08-11T17:27:55
714,Application,,TN1198,Application EL Licenses,321,Square Kilometre,4,Limestone ,Marua Group  (100%),,10.0,Exploration license,,2011-11-10T15:17:34
715,Application,,TN2005,Application EL Licenses,550,Square Kilometre,4,"Base Metals , Columbite , Gold , Tantalite , Tin ",Tin Trade Company Limited (100%),,20.0325,Exploration license,,2014-07-14T17:32:06
716,Application,,TN1339,Application EL Licenses,563,Square Kilometre,4,"Base Metals , Gold ",ASKL MINERAL PROSPECTORS LTD (100%),,20.8,Exploration license,,2012-04-12T16:16:05
717,Application,,TN1325,Application EL Licenses,565,Square Kilometre,4,"Base Metals , Gold ",Joel Walehwa (100%),,20.8,Exploration license,,2012-04-10T11:50:00
718,Application,,TN1713,Application EL Licenses,571,Square Kilometre,4,Gold ,Mineral Research & Mines Limited (100%),,271.5,Exploration license,,2013-04-05T14:53:00
719,Application,,TN1745,Application EL Licenses,573,Square Kilometre,4,"Base Metals , Limestone ",Charlotte Kanabahita (100%),,3.2812,Exploration license,,2013-04-16T15:02:00
720,Application,,TN1744,Application EL Licenses,574,Square Kilometre,4,"Base Metals , Gold , Limestone ",Melo (U) Ltd (100%),,19.8408,Exploration license,,2013-04-16T15:03:00
721,Application,,TN1351,Application EL Licenses,578,Square Kilometre,4,"Base Metals , Diamonds , Gold , Rare Earth Elements , Uranium ",Great Lakes Mining Limited (100%),,253.7312,Exploration license,,2012-04-23T13:00:00
722,Application,,TN1340,Application EL Licenses,583,Square Kilometre,4,"Base Metals , Gold ",Kirabira Stephen (100%),,55.0,Exploration license,,2012-04-10T04:45:00
723,Application,,TN1311,Application EL Licenses,588,Square Kilometre,4,"Base Metals , Iron Ore ",GIL Enterprises Limited (100%),,36.0,Exploration license,,2012-02-27T10:00:00
724,Application,, TN1377,Application EL Licenses,591,Square Kilometre,4,"Base Metals , Gold ",Royalco Resources Limited (100%),,138.36,Exploration license,,2012-05-21T10:00:18
725,Application,,TN0903,Application EL Licenses,593,Square Kilometre,4,Gold ,,,288.0,Exploration license,,2010-09-23T12:41:00
726,Application,,TN1376,Application EL Licenses,596,Square Kilometre,4,"Base Metals , Gold , Wolfram ",CHN Henan zhonghua Geology and Mines (U) Limited (100%),,36.0,Exploration license,,2012-04-19T12:25:04
727,Application,,TN1373,Application EL Licenses,597,Square Kilometre,4,"Base Metals , Gold , Wolfram ",CHN Henan zhonghua Geology and Mines (U) Limited (100%),,33.9,Exploration license,,2012-04-19T10:00:00
