id,dtegranted,code,objectid,applno,parties,typegroup,group4,dtepegged,group3,group2,commoditiescd,archived,renewal,areaunit,group5,acccode,comments,interest,type,statusgrp,status,guidshape,typecode,mapref,guidlicense,part,dteexpires,areavalue,dterenewal,jurisdic,respoffice,name,guidpart,region,oldcode,commodities,group1,dteapplied
266,2010-04-24T01:00:00,11920,58755, KIN/20100128/133006,KOPPA MINING SERVICES (100%),Recherches,,,,,,,0,Carré,,,sur instruction du DT/T,,Permis de Recherches (AS),Active,A déchoir pour non paiement,f04a6d31-87fb-4a59-9e05-3ce3d2ba34db,PR (AS),"Congo, DRC; Katanga; Haut-Lomami; Bukama; S9/26",756798a4-05a7-467a-8a5c-0f49446d609b,Part 1,2015-04-23T01:00:00,194,,R.D. Congo,KIN,,4a1e5915-f9c4-42b4-ae14-d3f9ba9ec5c1,Katanga,,,,2010-01-28T13:30:06
267,2006-10-27T01:00:00,4980,58756,4980,GOLDEN VALLEY SERVICES Ltd (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,0ef70c05-017b-4fa3-b78d-b5c31eb8bb57,PR (AS),"Congo, DRC; N1/27, Province Orientale; Ituri; Mambasa",794ded7e-23c8-4103-9877-a89caa9c5427,Part 1,2011-10-26T01:00:00,8,,R.D. Congo,KIN,,34c32135-ff84-46bd-8954-2139c1ae9082,Province Orientale,2107,,,2006-03-09T00:00:00
268,2012-07-02T01:00:00,7274,58800,7274,AMCK MINING Sprl (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,d0a31673-47c4-4022-9040-b7bd8714deaa,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kipushi; S12/27",b09e950d-3e77-452b-aab4-1ccf6c2b8b84,Part 1,2017-07-01T01:00:00,6,,R.D. Congo,KIN,,06ae859b-d45c-426a-84ba-71b92fde25a0,Katanga,,,,2007-02-06T00:00:00
269,2010-09-08T01:00:00,4196,58802,4196,CONGO UNITED MINING (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,32c41678-d21b-4a3a-85ce-b7e4fa1428aa,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kasenga; S11/28",56e3d790-8e88-4d30-8fb9-e31a1a80f73a,Part 1,2015-09-07T01:00:00,174,,R.D. Congo,KIN,,b7fd8d3f-1b69-4ba8-a36d-ea770fd79c5a,Katanga,,,,2005-06-08T01:00:00
270,2008-10-24T01:00:00,1389,58821,1389,LONCOR RESOURCES CONGO Sprl (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,30ba4b5c-6e94-4948-af17-b8d90d4ac4ad,PR (AS),"Congo, DRC; N0/28, Nord Kivu; Nord Kivu; Lubero; S1/28",c0155183-20d1-4ad2-bf6a-4e5e493fa673,Part 1,2012-10-10T01:00:00,230,,R.D. Congo,KIN,,34a6bdb6-fa94-413b-86ff-bd7ad4b5052a,Nord Kivu,,,,2003-07-15T01:00:00
271,2012-07-08T01:00:00,4800,58824,4800,REGAL SK (100%),Recherches,,,,,,,0,Carré,,,"Inscription de la prorogation de la durée de validité du permis:21/05/2012
Archivage:29/05/2012",,Permis de Recherches (AS),Active,Actif,98214807-cc25-4947-be9b-b90342cb41fa,PR (AS),"Congo, DRC; S4/27, Sud Kivu; Sud Kivu; Mwenga, Shabunda",a0ad7117-0c41-4e1b-b74f-93c5ae8e9931,Part 1,2017-07-07T01:00:00,200,,R.D. Congo,KIN,,d4cf8fa0-de44-45a5-ae18-ca80f5b369b9,Sud Kivu,,,,2006-01-10T00:00:00
272,2012-02-05T00:00:00,2291,58838,2291,KGL ISIRO (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,d0018d7a-20f0-4b08-a77b-b9c0e89028a2,PR (AS),"Congo, DRC; N2/27, Province Orientale; Haut-Uele; Rungu",2ff42edb-6a6c-4177-986b-8c913c890366,Part 1,2017-02-04T00:00:00,224,,R.D. Congo,KIN,,86210d09-26fa-4605-ae94-30108cdf88d7,Province Orientale,,,,2004-01-23T00:00:00
273,2010-07-15T01:00:00,2765,58851,2765,SOCOMEX CONGO (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,3660ee43-6b4a-494b-b54c-f0340ac39cf6,PR (AS),"Congo, DRC; Katanga; Haut-Lomami; Bukama; S10/25",e2073eb2-6745-4433-88f9-66386d932014,Part 1,2015-07-14T01:00:00,208,,R.D. Congo,KIN,,4b238885-8ed2-475e-b422-306ab0c20733,Katanga,,,,2005-04-04T01:00:00
274,2007-07-26T01:00:00,8134,58862,8134,SA DRC Mining (100%),Recherches,,,,,,,0,Carré,,,"Droit déchu et en fin de validité. Titre à radier
Admin_03/04/2013",,Permis de Recherches (AS),Active,Actif-Report de Déchéance,6e6a4801-e30a-4347-85f8-f0d1db17ff82,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Mitwaba; S10/27",aca4d9ad-2368-4960-ad22-4e15643872c1,Part 1,2012-07-25T01:00:00,37,,R.D. Congo,,,d1912d9f-bf4c-4406-873e-58d5400b3979,Katanga,,,,2007-05-02T01:00:00
275,,6921,58883,6921,N.T.N Consult (100%),Recherches,,,,,,,,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Déchéance_NonPaiement,2e643e5a-2c5a-41b7-870a-f24f4f514d62,PR (AS),"Congo, DRC; Maniema; Maniema; Kabambare; S5/28, Sud Kivu; Sud Kivu; Fizi",ae765a83-09d6-49f0-8195-dbf40c4295d5,Part 1,,296,,R.D. Congo,KIN,,df56227f-dbf6-4cf4-854d-764e03d515a1,Maniema,,,,2006-10-30T00:00:00
276,2011-10-02T01:00:00,5271,58909,5271,CROWN MINING SPRL (100%),Recherches,,,,,,,0,Carré,,,"Inscription de la prorogation de la durée de validité:20/03/2013
Archivage Electronique:20/03/2013",,Permis de Recherches (AS),Active,Actif,38a10e58-c720-49be-9a8e-f41b03c53cd9,PR (AS),"Congo, DRC; S3/27, Sud Kivu; Sud Kivu; Shabunda",b2e1be76-393b-4b02-9f2c-1c762a2aacb6,Part 1,2016-08-01T01:00:00,168,,R.D. Congo,KIN,,f43370c7-dfe2-4e92-8585-9d5edfdde019,Sud Kivu,,,,2006-07-28T01:00:00
277,2007-08-26T01:00:00,8566,58910,8566,MINING MINERAL RESOURCES SPRL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Renouvellement,7e2f1f9b-dc24-446f-a194-f4206e2abc45,PR (AS),"Congo, DRC; Katanga; Tanganyika; Manono; S8/28",ebb9e4c6-f3a3-42c4-b595-61bb6dc039eb,Part 1,2012-08-25T01:00:00,46,,R.D. Congo,KIN,,5eee845c-d830-46b5-81ff-5ec0e6664539,Katanga,,,,2007-06-18T01:00:00
278,2012-02-10T00:00:00,1806,58986,1806,LONCOR RESOURCES CONGO Sprl (100%),Recherches,,,,,,,0,Carré,,,"Il y a eu Extension de Substance (Fer) et Prorogation de la durée de validité du 10/02/2011 au 09/02/2013

12/06/2012
Mme Muyuka",,Permis de Recherches (AS),Active,Actif,9357659e-f051-4498-aa6f-15b51ff655d8,PR (AS),"Congo, DRC; N1/27, Province Orientale; Ituri; Mambasa",8339650e-ba61-463d-a164-84bcd0b8bc77,Part 1,2017-02-09T00:00:00,101,,R.D. Congo,KIN,,786aed88-efd8-4f75-8978-357fceff449b,Province Orientale,,,,2003-11-05T00:00:00
279,2012-06-29T01:00:00,7426,58989,7426,ORKA (100%),Recherches,,,,,,,1,Carré,,,"Sur instruction du DT/T
Statut : A dechoir pour non paiement
08/11/2013
Droit à déchoir pour non paiement de DSA et en fin de validité; 
à Radier
Admin_06/01/2014",,Permis de Recherches (AS),Active,Renouvellement Octroi,8dd7e6d7-a726-44c8-a72c-1635a4e7f89c,PR (AS),"Congo, DRC; N2/28, Province Orientale; Haut-Uele; Watsa",e4ec83be-059b-4583-8b91-a9976bfe7c25,Part 1,2017-06-28T01:00:00,36,,R.D. Congo,KIN,,af4bf249-9629-4e13-a517-e88f7502ebe0,Province Orientale,,,,2007-02-12T00:00:00
280,2007-02-05T00:00:00,1548,58993,1548,BANRO CONGO MINING Sarl (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,0bd1972c-e778-46a6-bddb-165d87662782,PR (AS),"Congo, DRC; Maniema; Maniema; Pangi; S4/27, Sud Kivu; Sud Kivu; Shabunda",a139d976-c69d-4d44-8f38-653e65b9a81e,Part 1,2012-02-04T00:00:00,195,,R.D. Congo,KIN,,d976f51f-15c9-4bcb-8264-651752c5e376,Maniema,,,,2003-09-24T01:00:00
281,2005-08-25T01:00:00,4299,59008,4299,WALNI MINERAL COMPANY SPRL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-Transformation PR en PE,788390c6-0dab-4397-875d-170e9c58c834,PR (AS),"Congo, DRC; Katanga; Tanganyika; Kalemie; S6/28",cb01cac1-f8c0-48a1-9561-7dfc82eac20e,Part 1,2010-08-24T01:00:00,391,,R.D. Congo,KIN,,a17311ce-d647-425b-b192-253491a28f86,Katanga,,,,2005-06-20T01:00:00
282,2006-12-11T00:00:00,5842,59032,5842,KIPUSHA MINING (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En cours de Renonciation totale,4cf9e94d-224b-420d-b613-9b948325e928,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Sakania; S13/29",2aad7d8a-30f8-4f31-a2aa-6fc5b3cfa4d9,Part 1,2011-12-10T00:00:00,150,,R.D. Congo,KIN,,e891e78e-7268-494c-b449-39b3d6c68140,Katanga,5842,,,2006-08-02T01:00:00
283,2011-08-04T01:00:00,5223,59035,5223,COEXCO CONGO SPRL (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,ac13c2f9-ea77-4cd0-9efe-9bdfe0ffc207,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kasenga, Kipushi; S12/27",b64739fa-774b-4a9d-8c91-ee9ed7eddc9a,Part 1,2016-08-03T01:00:00,126,,R.D. Congo,KIN,,3da7bf32-b6b7-465c-b239-df66d2af08fc,Katanga,,,,2006-06-09T01:00:00
284,2008-10-24T01:00:00,1388,59045,1388,LONCOR RESOURCES CONGO Sprl (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,c3be08f8-75db-4d8b-a6b3-9c8356750e8c,PR (AS),"Congo, DRC; N0/28, Nord Kivu; Nord Kivu; Lubero; S1/28",43bb4943-5ad1-45ba-a1e9-dbc5e9274445,Part 1,2012-10-10T01:00:00,416,,R.D. Congo,KIN,,87e84a37-df19-45b1-ab5d-4798775e156d,Nord Kivu,,,,2003-07-15T01:00:00
285,2009-03-10T00:00:00,1719,59070,1719,BANRO CONGO MINING Sarl (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,bcb3696e-2c89-47cf-b33e-9e47115619bf,PR (AS),"Congo, DRC; N0/28, Nord Kivu; Nord Kivu; Lubero",3e22886d-e3f5-414d-91c3-f54c8a9eb329,Part 1,2013-12-27T00:00:00,246,,R.D. Congo,,,94114819-8c6e-4c1d-ac0c-721197484e50,Nord Kivu,,,,2003-10-17T01:00:00
286,2006-10-02T01:00:00,6237,59109,6237,"SOCIETE COMMERCIALE LA MINIERE DE KISENGE ""MANGANESE"" SARL (100%)",Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Convention,1c2b3ad8-39d6-4c25-81ba-3781b9c14a3b,PR (AS),"Congo, DRC; Katanga; Lualaba; Sandoa; S10/22",6208fc37-3bc1-415b-8d40-cbff54986bce,Part 1,2011-10-01T01:00:00,351,,R.D. Congo,,,52bddd69-8357-4a98-b0f2-4e1568ad3ea3,Katanga,,,,2006-08-08T01:00:00
287,2011-06-13T01:00:00,5034,59112,5034,KATANGA MEGA MINING (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,97bfeb94-2a78-44aa-a539-37cbb827c32e,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kipushi; Lubumbashi; Lubumbashi; S12/27",155af9ef-c318-4739-b5e4-96a06fcf8fe8,Part 1,2016-06-12T01:00:00,48,,R.D. Congo,KIN,,9d8d0770-2ead-4c69-93ea-5342d289c055,Katanga,,,,2006-04-06T01:00:00
288,,8759,59122,8759,Delille KIZANGA LUMBALA (100%),Recherches,,,,,,,,Carré,,,,,Permis de Recherches (AS),Active,Droit Déchu,5631a410-b694-4465-bb3b-384fb2c6fe2f,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kasenga; S10/28",971e6db1-20aa-4614-aa7f-9dcfaf13e033,Part 1,,20,,R.D. Congo,,,cd97899b-abe5-4f0c-a514-7e06440fd620,Katanga,,,,2007-07-18T01:00:00
289,2005-08-25T01:00:00,4297,59125,4297,WALNI MINERAL COMPANY SPRL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-Transformation PR en PE,33d0fad7-6e36-43c7-867b-38c190b372ec,PR (AS),"Congo, DRC; Katanga; Tanganyika; Kalemie; S6/28",328ccf9d-3d7e-4558-8e23-a8c45c133f1b,Part 1,2010-08-24T01:00:00,471,,R.D. Congo,KIN,,1053085c-38a2-4169-8aae-619c12a09d8f,Katanga,,,,2005-06-20T01:00:00
290,2008-05-15T01:00:00,9596,59128,9596,CONGO MOTORS Sprl (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-Transformation PR en PE,8534d566-5d4e-4e84-9de1-38f260b746ea,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kasenga; S11/28",756243ab-6ca6-4d1f-aa33-061e4f52c0fa,Part 1,2013-05-14T01:00:00,437,,R.D. Congo,KIN,,3f78cc9e-0233-4722-9454-c4874b851431,Katanga,,,,2007-10-30T00:00:00
291,2011-12-19T00:00:00,5466,59134,5466,RUBACO (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,83afbb38-0a45-4fb6-bf39-3989caba8416,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Sakania; S13/29",bad50252-784b-4573-b07d-5716874b7660,Part 1,2016-12-18T00:00:00,230,,R.D. Congo,KIN,,b6db369f-b3fc-48cd-8a36-74298f21ae5f,Katanga,,,,2006-08-02T01:00:00
292,2007-06-21T01:00:00,7124,59156,7124,TSM ENTREPRISE Sprl (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Demande PEPM Approuvée,39879f7d-1936-4db1-b109-3a6beddd2542,PR (AS),"Congo, DRC; Maniema; Maniema; Kabambare; S5/28, Sud Kivu; Sud Kivu; Fizi",6e9d20fb-d4bb-403a-a2b6-fb2c5a4238e7,Part 1,2012-06-20T01:00:00,280,,R.D. Congo,,,cd1b76bf-9151-4288-b680-32f4c6a19bb2,Sud Kivu,,,,2007-02-05T00:00:00
293,2007-06-29T01:00:00,7427,59157,7427,ORKA (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Renouvellement,7b754678-50e7-419c-864e-3aa195082fec,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Sakania; S13/29",da0a5ab3-5fec-4c66-80a7-2cebb59d12b6,Part 1,2012-06-28T01:00:00,79,,R.D. Congo,KIN,,00953fc3-69e2-4e1f-beac-511caef5fa24,Katanga,,,,2007-02-12T00:00:00
294,2010-05-11T01:00:00,714,59168,714,IVANPLATS DRC EXPLORATION SPRL (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,41b33071-8416-4b82-ba71-3b4362ec2306,PR (AS),"Congo, DRC; Katanga; Kolwezi; S11/24",2a4e7a0f-3569-426c-abd7-55618dbd81e8,Part 1,2015-05-10T01:00:00,235,,R.D. Congo,KIN,,aea905b4-b1aa-4bc2-96d4-c8694d50f591,Katanga,,,,2003-05-19T01:00:00
295,2012-06-29T01:00:00,3499,59175,3499,TRATNOR SERVICES LIMITED (100%),Recherches,,,,,,,0,Carré,,,"Changement de statut Actif en titre a déchoir pour non paiement sur instruction du CD droit et titre DT
08/11/2013",,Permis de Recherches (AS),Active,A déchoir pour non paiement,478f8cf9-14fb-4e83-b42f-3b8e5466de43,PR (AS),"Congo, DRC; N3/27, Province Orientale; Bas-Uele; Poko",dfcb9e8a-fb4e-4227-ab4e-7e36cd3b7e9e,Part 1,2017-06-28T01:00:00,230,,R.D. Congo,KIN,,eba89998-9717-42c8-aecd-c9735287b35c,Province Orientale,,,,2005-04-11T01:00:00
296,2010-04-13T01:00:00,696,59178,696,IVANPLATS DRC EXPLORATION SPRL (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,06c50dd9-1cd5-4d0d-8cf0-3bd4d7d0ebe1,PR (AS),"Congo, DRC; Katanga; Haut-Katanga, Kolwezi; S12/25",eeb11283-a0b7-43f9-82f3-441392c19b1f,Part 1,2015-04-12T01:00:00,235,,R.D. Congo,KIN,,c792f59f-1fe9-4a2e-bcb0-fa7ff67caa03,Katanga,,,,2003-05-19T01:00:00
297,2006-10-10T01:00:00,2635,59182,2635,MASTERS (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Renouvellement,eb8776e8-1d63-4d73-be62-3c0cd5b146d4,PR (AS),"Congo, DRC; N0/28, Province Orientale; Ituri; Mambasa",dabc9117-c8d0-4fc0-bd24-a900e145dc76,Part 1,2011-10-09T01:00:00,200,,R.D. Congo,KIN,,9e0db71f-a1f1-4fa8-aa5e-1f8c58c0c4b5,Province Orientale,,,,2005-04-01T01:00:00
298,2012-06-21T01:00:00,7163,59186,7163,ORKA (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Renouvellement Octroi,9659113c-227e-40a5-a5fb-3c6222ef9ff9,PR (AS),"Congo, DRC; N0/29, Province Orientale; Ituri; Mambasa",e49ce35d-4cbf-42bd-8086-7112cdd3ffd9,Part 1,2017-06-20T01:00:00,40,,R.D. Congo,KIN,,a2fdf24a-0be9-4dba-b1c2-5f2d03335d7b,Province Orientale,,,,2007-02-05T00:00:00
299,2011-06-13T01:00:00,5033,59189,5033,KATANGA MEGA MINING (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,f377025f-d2cc-4f58-9162-3c99de270064,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kipushi; Lubumbashi; Lubumbashi; S12/27",a2f28378-4cb8-4bf7-a8b8-a1f943298c73,Part 1,2016-06-12T01:00:00,38,,R.D. Congo,KIN,,2e3047a7-2015-4cc2-b9e6-a7bf73365c4b,Katanga,,,,2006-04-06T01:00:00
300,2004-06-08T01:00:00,2560,59199,2560,OSIFAL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,73f45c1e-470b-468c-883e-7bca007ed9eb,PR (AS),"Congo, DRC; Kasai Occidental; Kasai; S7/20",c4de9df7-7b76-45b3-812d-5ff53695b561,Part 1,2009-06-07T01:00:00,162,,R.D. Congo,KIN,,2c41aa36-8648-4d66-9825-46422038bcaa,Kasai Occidental,,,,2004-03-12T00:00:00
301,,8422,59201,8422,Joseph ITEJO MALANGA (100%),Recherches,,,,,,,,Carré,,,,,Permis de Recherches (AS),Active,Droit Déchu,cdc06a70-2290-45aa-8119-7be0d375e1eb,PR (AS),"Congo, DRC; Bas-Congo; Cataractes; Luozi; S5/13",51cb4ef5-5046-4dc9-816d-9ab82819a347,Part 1,,10,,R.D. Congo,KIN,,1a64f12f-be16-455e-bfd9-291377a59e8f,Bas-Congo,,,,2007-05-31T01:00:00
302,2012-06-19T01:00:00,7020,59207,7020,KATANGA CONSULTING COMPANY (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Renouvellement Octroi,8381e4b1-e433-4daf-9e35-7c3671164374,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kasenga; S11/28",c277a388-3d41-4bbe-8b4c-b6613482d056,Part 1,2017-06-18T01:00:00,1,,R.D. Congo,KIN,,fd2eaf14-fd93-49c0-99a7-e2dd1c19b861,Katanga,,,,2006-11-21T00:00:00
303,2009-06-08T01:00:00,2214,59221,2214,SASE MINING SPRL (100%),Recherches,,,,,,,1,Carré,,,"Changement de statut Actif en ""A déchoir pour non paiement"" sur instruction du CD D/T, selon la liste des titres soumis à la déchéance 2013.

Le 08/11/2013
Gilles NSUMBU",,Permis de Recherches (AS),Active,Actif-Transformation PR en PE,c1ead544-0cbf-4418-83bb-7d53d0a2b292,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; S12/27",392723b2-b9e0-4912-b3fe-b87f1bb1b785,Part 1,2014-06-07T01:00:00,145,,R.D. Congo,,,e1bda8a3-7752-4aa6-9543-2aba248ba119,Katanga,,,,2004-01-14T00:00:00
304,2009-05-25T01:00:00,2266,59239,2266,"KUN TAI CONGO MINING "" K.T.C.M"" (100%)",Recherches,,,,,,,1,Carré,,,"Correction de la validité du premier renouvellement de 24/05/2011 à 24/05/2014
Admin_30/05/2012
",,Permis de Recherches (AS),Active,Actif-Transformation PR en PEPM,aac292dc-5233-4fa7-b042-7eb1b9641ca4,PR (AS),"Congo, DRC; Bas-Congo; Bas-Fleuve; Tshela; S6/13",4a39769e-2417-4260-bf15-8e680c26cc32,Part 1,2014-05-24T01:00:00,40,,R.D. Congo,KIN,,dbfa1f44-688b-41fc-b137-3d23d2ee4f4b,Bas-Congo,,,,2004-01-21T00:00:00
305,2012-02-10T00:00:00,1798,59257,1798,LONCOR RESOURCES CONGO Sprl (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,567648fe-a234-4fd2-8af0-7fdfd05178e7,PR (AS),"Congo, DRC; N1/27, Province Orientale; Haut-Uele; Wamba",74e8f411-ffd3-419d-ba4e-9eabefeb2fb2,Part 1,2017-02-09T00:00:00,217,,R.D. Congo,KIN,,911613fe-1a2a-469c-b314-8accc807de0d,Province Orientale,,,,2003-11-05T00:00:00
306,2005-11-30T00:00:00,4695,59302,4695,WALNI MINERAL COMPANY SPRL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Renouvellement,45a7451e-0d23-4f92-b255-da8a8985e589,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Sakania; S13/28",f429071e-1dc4-4b6d-9f5b-5fb5942c9488,Part 1,2010-11-29T00:00:00,235,,R.D. Congo,KIN,,4f05b196-ecf8-4849-8a5f-c1011f204479,Katanga,,,,2005-09-15T01:00:00
307,2007-06-19T01:00:00,4484,59304,4484,REGAL MANIEMA (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-Transformation PR en PEPM,c9e1dcb6-4c4c-4952-b3e4-dad5beca3b39,PR (AS),"Congo, DRC; Maniema; Maniema; Pangi; S3/26",7098f1bd-b31f-4a56-86d9-c0ca7c5c5ff6,Part 1,2012-06-18T01:00:00,50,,R.D. Congo,KIN,,c5caef31-85ed-491e-9c89-7d8c003df0e0,Maniema,,,,2005-08-09T01:00:00
308,2011-09-13T01:00:00,5273,59306,5273,GROUPE BAZANO (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Renouvellement Octroi,3f8e1dec-a6d6-496d-af95-dadfa9909a08,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kipushi; S12/27",add04604-b34f-4208-a454-697574783d5d,Part 1,2016-09-12T01:00:00,35,,R.D. Congo,KIN,,5999eeba-d7b4-422d-98b4-00c5bbcdc0d5,Katanga,,,,2006-07-28T01:00:00
309,2007-06-21T01:00:00,7122,59314,7122,TSM ENTREPRISE Sprl (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Demande PEPM Approuvée,ac80e52b-20e2-4125-abd5-db3f9bf8c108,PR (AS),"Congo, DRC; S5/28, S5/29, Sud Kivu; Sud Kivu; Fizi",c969d703-5630-48e9-b9f2-174b3a2ae828,Part 1,2012-06-20T01:00:00,304,,R.D. Congo,KIN,,6554d221-d3f2-4e41-92a0-34f30c2e3409,Sud Kivu,,,,2007-02-05T00:00:00
310,2009-05-14T01:00:00,1960,59317,1960,AURUM SPRL (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Renouvellement,4b5956eb-7a6f-48b2-9668-db70ccd38909,PR (AS),"Congo, DRC; Katanga; Haut-Lomami; Kamina; S10/25",3c80ccea-d726-4f7c-84d8-7acde33c696b,Part 1,2014-05-13T01:00:00,76,,R.D. Congo,,,2cf8a83d-29be-4269-9662-6fbb2882b7bb,Katanga,,,,2003-12-03T00:00:00
311,2010-07-25T01:00:00,3859,59326,3859,CHEMAF EXPLORATION SPRL (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,7fcd818c-ad29-4d92-93e0-dc06b8ec9a47,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kasenga; S11/27",30697646-6176-4c90-887f-cbd83bab4a1a,Part 1,2015-07-24T01:00:00,31,,R.D. Congo,KIN,,705df42a-1dc0-4028-99ee-3e63d40e6b31,Katanga,,,,2005-04-13T01:00:00
312,2015-08-16T01:00:00,12189,59337, KIN/20100810/143506,SODIFOR SPRL (100%),Recherches,,,,,,,0,Carré,,,"Archivage electronique:16/12/2013
prorogation de la durée de validité:16/08/2015 au 11/02/2017",,Permis de Recherches (AS),Active,Actif,d628dd5a-c3ed-4366-86c8-de56eb99800d,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Sakania; S14/29",73b740bd-1592-4f5d-996b-b0515c1db364,Part 1,2017-02-11T00:00:00,401,,R.D. Congo,KIN,,a550c8f1-e420-4766-a2a2-736501f0a2ed,Katanga,ZER-LVIII,,,2010-08-10T15:35:06
313,2006-10-02T01:00:00,3280,59342,3280,REGAL MANIEMA (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-Transformation PR en PEPM,e6db07ea-95f1-4693-a490-ddfaccade702,PR (AS),"Congo, DRC; Maniema; Maniema; Pangi; S4/26",24cce9ad-a71b-4abd-bdaf-23f840f6df91,Part 1,2011-10-01T01:00:00,222,,R.D. Congo,KIN,,c76e3825-0fca-408c-aa8e-d014dd35361d,Maniema,,,,2005-04-07T01:00:00
314,2010-12-05T00:00:00,4699,59345,4699,Siméon Tshisangama (100%),Recherches,,,,,,,2,Carré,,,,,Permis de Recherches (AS),Active,Actif-Transformation PR en PEPM,4328e19c-fc9c-4b7d-bd7b-de62422215d7,PR (AS),"Congo, DRC; Katanga; Kolwezi; Lubudi; S10/26",96d63133-f806-4666-8448-120a6f5faf07,Part 1,2015-12-04T00:00:00,193,,R.D. Congo,KIN,,177c12fc-1b25-47e8-b6e0-22fca82901af,Katanga,,,,2005-09-15T01:00:00
315,2015-08-16T01:00:00,12173,59379, KIN/20100810/143000,SODIFOR SPRL (100%),Recherches,,,,,,,0,Carré,,,"Archivage electronique:16/12/2013
prorogation de la durée de validité:16/08/2015 au 11/02/2017",,Permis de Recherches (AS),Active,Actif,17d2805b-2948-425d-bd76-e451cc94a312,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Sakania; S13/28",85c70be1-b687-4993-80f6-19b2843c90f0,Part 1,2017-02-11T00:00:00,230,,R.D. Congo,KIN,,69414f1a-8b8d-4803-923d-0a0ed06aa291,Katanga,ZER-LIV,,,2010-08-10T15:30:00
