id,status,dtegranted,archived,code,LayerName,objectid,areaunit,dteapplied,LayerID,commodities,part,parties,dteexpires,areavalue,type,commoditiescd
1579,Active,2012-08-07T01:00:00,False,PML002128EZ,Active PML Licenses,70381,Hectares,2011-03-31T04:30:00,4,Gold,Part 1,"Deo Maganga Kilatu (10%), Samweli Michael Maganga (10%), Juliana Maganga Kilatu (10%), Elias Maganga Kilatu (10%), Gerlad  Maganga Kilatu (10%), Michael Maganga Kilatu (10%), Amos Michael Maganga (10%), Joyce Michael Maganga (10%), Upendo Andrea Nyara (1",2019-08-06T01:00:00,4.88,Primary Mining Licence - All Minerals other than Building Material,Au
1580,Active,2012-08-06T01:00:00,False,PML002122EZ,Active PML Licenses,70382,Hectares,2011-03-31T04:30:00,4,Gold,Part 1,"Deo Maganga Kilatu (10%), Samweli Michael Maganga (10%), Juliana Maganga Kilatu (10%), Elias Maganga Kilatu (10%), Gerlad  Maganga Kilatu (10%), Michael Maganga Kilatu (10%), Amos Michael Maganga (10%), Joyce Michael Maganga (10%), Upendo Andrea Nyara (1",2019-08-05T01:00:00,3.96,Primary Mining Licence - All Minerals other than Building Material,Au
1581,Active,2013-06-26T01:00:00,False,PML003304EZ,Active PML Licenses,70385,Hectares,2011-04-20T09:07:00,4,Iron Ore,Part 1,Najat Othman (100%),2020-06-25T01:00:00,9.93,Primary Mining Licence - All Minerals other than Building Material,FE
1582,Active,2011-09-23T01:00:00,False,PML000173SWZ,Active PML Licenses,70389,Hectares,2011-03-04T03:30:00,4,Building Materials,Part 1,M/S Tanroads Iringa (100%),2018-09-22T01:00:00,4.98,Primary Mining Licence - Building Material,BM
1583,Active,2013-06-26T01:00:00,False,PML003282EZ,Active PML Licenses,70390,Hectares,2011-04-20T09:07:00,4,Iron Ore,Part 1,Ayoub Othuman (100%),2020-06-25T01:00:00,9.8,Primary Mining Licence - All Minerals other than Building Material,FE
1584,Active,2012-08-07T01:00:00,False,PML002126EZ,Active PML Licenses,70391,Hectares,2011-03-31T04:30:00,4,Gold,Part 1,"Deo Maganga Kilatu (10%), Samweli Michael Maganga (10%), Juliana Maganga Kilatu (10%), Elias Maganga Kilatu (10%), Gerlad  Maganga Kilatu (10%), Michael Maganga Kilatu (10%), Amos Michael Maganga (10%), Joyce Michael Maganga (10%), Upendo Andrea Nyara (1",2019-08-06T01:00:00,3.21,Primary Mining Licence - All Minerals other than Building Material,Au
1585,Active,2012-08-07T01:00:00,False,PML002127EZ,Active PML Licenses,70393,Hectares,2011-03-31T04:30:00,4,Gold,Part 1,"Deo Maganga Kilatu (10%), Samweli Michael Maganga (10%), Juliana Maganga Kilatu (10%), Elias Maganga Kilatu (10%), Gerlad  Maganga Kilatu (10%), Michael Maganga Kilatu (10%), Amos Michael Maganga (10%), Joyce Michael Maganga (10%), Upendo Andrea Nyara (1",2019-08-06T01:00:00,4.88,Primary Mining Licence - All Minerals other than Building Material,Au
1586,Active,2012-08-07T01:00:00,False,PML002124EZ,Active PML Licenses,70394,Hectares,2011-03-31T04:30:00,4,Gold,Part 1,"Deo Maganga Kilatu (10%), Samweli Michael Maganga (10%), Juliana Maganga Kilatu (10%), Elias Maganga Kilatu (10%), Gerlad  Maganga Kilatu (10%), Michael Maganga Kilatu (10%), Amos Michael Maganga (10%), Joyce Michael Maganga (10%), Upendo Andrea Nyara (1",2019-08-06T01:00:00,3.96,Primary Mining Licence - All Minerals other than Building Material,Au
1587,Active,2013-06-26T01:00:00,False,PML003301EZ,Active PML Licenses,70395,Hectares,2011-04-20T09:07:00,4,Iron Ore,Part 1,Najat Othman (100%),2020-06-25T01:00:00,9.8,Primary Mining Licence - All Minerals other than Building Material,FE
1588,Active,2012-08-06T01:00:00,False,PML002123EZ,Active PML Licenses,70397,Hectares,2011-03-31T04:30:00,4,Gold,Part 1,"Deo Maganga Kilatu (10%), Samweli Michael Maganga (10%), Juliana Maganga Kilatu (10%), Elias Maganga Kilatu (10%), Gerlad  Maganga Kilatu (10%), Michael Maganga Kilatu (10%), Amos Michael Maganga (10%), Joyce Michael Maganga (10%), Upendo Andrea Nyara (1",2019-08-05T01:00:00,3.96,Primary Mining Licence - All Minerals other than Building Material,Au
1589,Active,2013-12-20T00:00:00,False,PML001155SZ,Active PML Licenses,70400,Hectares,2011-03-28T11:45:00,4,Gemstones,Part 1,"Abdul Hamid (20%), Hamad Mkata (20%), Thabit Hussein Thabit (20%),  Bobota T.  Mlangi (20%), Mariam J. Mhina (20%)",2020-12-19T00:00:00,9.41,Primary Mining Licence - All Minerals other than Building Material,Gem
1590,Active,2013-12-20T00:00:00,False,PML001156SZ,Active PML Licenses,70403,Hectares,2011-03-28T11:45:00,4,Gemstones,Part 1,"Abdul Hamid (20%), Hamad Mkata (20%), Thabit Hussein Thabit (20%),  Bobota T.  Mlangi (20%), Mariam J. Mhina (20%)",2020-12-19T00:00:00,9.73,Primary Mining Licence - All Minerals other than Building Material,Gem
1591,Active,2013-12-20T00:00:00,False,PML001157SZ,Active PML Licenses,70404,Hectares,2011-03-28T11:45:00,4,Gemstones,Part 1,"Abdul Hamid (20%), Hamad Mkata (20%), Thabit Hussein Thabit (20%),  Bobota T.  Mlangi (20%), Mariam J. Mhina (20%)",2020-12-19T00:00:00,9.73,Primary Mining Licence - All Minerals other than Building Material,Gem
1592,Active,2012-05-04T01:00:00,False,PML000678SZ,Active PML Licenses,70407,Hectares,2011-04-04T12:30:00,4,Gypsum,Part 1,Neema  Kasigwa (100%),2019-05-03T01:00:00,3.82,Primary Mining Licence - All Minerals other than Building Material,Gypsum
1593,Active,2012-05-04T01:00:00,False,PML000677SZ,Active PML Licenses,70409,Hectares,2011-04-04T02:05:00,4,Gypsum,Part 1,Michael Wanzala Mukama (100%),2019-05-03T01:00:00,3.64,Primary Mining Licence - All Minerals other than Building Material,Gypsum
1594,Active,2011-12-01T00:00:00,False,PML001795EZ    ,Active PML Licenses,70411,Hectares,2011-08-05T12:00:00,4,Gold,Part 1,"Isaac Chanji (50%), Matogoro Chanji (50%)",2018-11-30T00:00:00,10.0,Primary Mining Licence - All Minerals other than Building Material,Au
1595,Active,2011-12-01T00:00:00,False,PML 001796EZ,Active PML Licenses,70413,Hectares,2011-08-05T12:00:00,4,Gold,Part 1,"Isaac Chanji (50%), Matogoro Chanji (50%)",2018-11-30T00:00:00,9.24,Primary Mining Licence - All Minerals other than Building Material,Au
1596,Active,2013-12-20T00:00:00,False,PML001154SZ,Active PML Licenses,70414,Hectares,2011-03-28T11:45:00,4,Gemstones,Part 1,"Abdul Hamid (20%), Hamad Mkata (20%), Thabit Hussein Thabit (20%),  Bobota T.  Mlangi (20%), Mariam J. Mhina (20%)",2020-12-19T00:00:00,9.02,Primary Mining Licence - All Minerals other than Building Material,Gem
1597,Active,2011-12-19T00:00:00,False,PML000192LZ,Active PML Licenses,70416,Hectares,2010-10-26T08:30:00,4,Gold,Part 1,"Yusuph  Bukundi (8%), Suleman Majanjara (8%), Amosi Muja Nilla (8%), Sadamu Majanjara (8%), Detol Zablon (8%), Lawrence Nyarusanda Zakayo (8%), Robert Sitta (8%), Ibrahimu Kafwinda (8%), Robert Majanjara (8%), Mafuru Mugini (8%), Marwa Marwa Bwiru (8%), ",2018-12-18T00:00:00,9.99,Primary Mining Licence - All Minerals other than Building Material,Au
1598,Active,2011-12-01T00:00:00,False,PML 001797EZ,Active PML Licenses,70418,Hectares,2011-08-05T12:00:00,4,Gold,Part 1,"Isaac Chanji (50%), Matogoro Chanji (50%)",2018-11-30T00:00:00,9.87,Primary Mining Licence - All Minerals other than Building Material,Au
1599,Active,2013-01-23T00:00:00,False,PML000752SZ,Active PML Licenses,70419,Hectares,2011-03-09T11:45:00,4,Gypsum,Part 1,"Salim M. Said (33%), Adam A. Omari (33%), Moshi Y. Ruhiso (33%)",2020-01-22T00:00:00,9.48,Primary Mining Licence - All Minerals other than Building Material,Gypsum
1600,Active,2013-01-23T00:00:00,False,PML000753SZ,Active PML Licenses,70424,Hectares,2011-03-09T11:45:00,4,Gypsum,Part 1,"Salim M. Said (33%), Adam A. Omari (33%), Moshi Y. Ruhiso (33%)",2020-01-22T00:00:00,9.67,Primary Mining Licence - All Minerals other than Building Material,Gypsum
1601,Active,2012-10-01T01:00:00,False,PML001332SZ,Active PML Licenses,70430,Hectares,2011-09-23T04:00:00,4,Copper,Part 1,"Faridu Khamis (10%), Suleiman Chalula (10%), Kassim Idd Pazi (10%), Gharb Burhan (10%), Abdallah  Lumumba (10%), Mohamed Jawewa (10%), Kurwa Abdallah (10%), Kassim Kanduru (10%), Rajabu A. Kimiti (10%), Salum Mabrouk (10%)",2019-09-30T01:00:00,2.23,Primary Mining Licence - All Minerals other than Building Material,Cu
1602,Active,2012-10-01T01:00:00,False,PML001336SZ,Active PML Licenses,70434,Hectares,2011-09-23T04:00:00,4,Copper,Part 1,"Faridu Khamis (10%), Suleiman Chalula (10%), Kassim Idd Pazi (10%), Gharb Burhan (10%), Abdallah  Lumumba (10%), Mohamed Jawewa (10%), Kurwa Abdallah (10%), Kassim Kanduru (10%), Rajabu A. Kimiti (10%), Salum Mabrouk (10%)",2019-09-30T01:00:00,2.21,Primary Mining Licence - All Minerals other than Building Material,Cu
1603,Active,2012-10-01T01:00:00,False,PML001335SZ,Active PML Licenses,70435,Hectares,2011-09-23T04:00:00,4,Copper,Part 1,"Faridu Khamis (10%), Suleiman Chalula (10%), Kassim Idd Pazi (10%), Gharb Burhan (10%), Abdallah  Lumumba (10%), Mohamed Jawewa (10%), Kurwa Abdallah (10%), Kassim Kanduru (10%), Rajabu A. Kimiti (10%), Salum Mabrouk (10%)",2019-09-30T01:00:00,2.18,Primary Mining Licence - All Minerals other than Building Material,Cu
1604,Active,2012-09-06T01:00:00,False,PML004848EZ,Active PML Licenses,70456,Hectares,2012-05-02T08:30:00,4,Gold,Part 1,"Shukuru Kyando (3%), Seif Hamis Sempanga (3%), Hamis Abdurahamani (3%), Bakari Ntom (3%), Mohamedi Saidi Mpite (3%), Fatuma Hamisi (3%), Idd Mdaila (3%), Mfinanga Jumanne (3%), Brighton Saidi (3%), Alatiel Mpasha (3%), Mwajuma Shabani Masunzu (3%), Josep",2019-09-05T01:00:00,9.2,Primary Mining Licence - All Minerals other than Building Material,Au
1605,Active,2013-03-22T00:00:00,False,PML002387SZ,Active PML Licenses,70457,Hectares,2012-02-15T08:30:00,4,Copper,Part 1,"Fredrick F. Ngumbuchi (100%), Eva F. Ngumbuchi (0%)",2020-03-21T00:00:00,4.22,Primary Mining Licence - All Minerals other than Building Material,Cu
1606,Active,2012-11-05T00:00:00,False,PML001699SZ,Active PML Licenses,70458,Hectares,2011-04-29T11:01:00,4,Copper,Part 1,Muntaz Hussein Albhai (100%),2019-11-04T00:00:00,3.87,Primary Mining Licence - All Minerals other than Building Material,Cu
1607,Active,2013-09-09T01:00:00,False,PML003286SZ,Active PML Licenses,70459,Hectares,2012-03-08T10:00:00,4,Copper,Part 1,"Haroun  Mwimula (33%), Ally Hassan (33%), William L. Kazi (33%)",2020-09-08T01:00:00,7.23,Primary Mining Licence - All Minerals other than Building Material,Cu
1608,Active,2012-11-05T00:00:00,False,PML001700SZ,Active PML Licenses,70460,Hectares,2011-04-29T11:01:00,4,Copper,Part 1,Muntaz Hussein Albhai (100%),2019-11-04T00:00:00,4.35,Primary Mining Licence - All Minerals other than Building Material,Cu
1609,Active,2013-09-09T01:00:00,False,PML003282SZ,Active PML Licenses,70461,Hectares,2012-03-08T10:00:00,4,Copper,Part 1,"Haroun  Mwimula (33%), Ally Hassan (33%), William L. Kazi (33%)",2020-09-08T01:00:00,9.07,Primary Mining Licence - All Minerals other than Building Material,Cu
1610,Active,2012-11-05T00:00:00,False,PML001701SZ,Active PML Licenses,70462,Hectares,2011-04-29T11:01:00,4,Copper,Part 1,Muntaz Hussein Albhai (100%),2019-11-04T00:00:00,3.17,Primary Mining Licence - All Minerals other than Building Material,Cu
1611,Active,2013-09-09T01:00:00,False,PML003283SZ,Active PML Licenses,70463,Hectares,2012-03-08T10:00:00,4,Copper,Part 1,"Haroun  Mwimula (33%), Ally Hassan (33%), William L. Kazi (33%)",2020-09-08T01:00:00,6.07,Primary Mining Licence - All Minerals other than Building Material,Cu
1612,Active,2013-06-26T01:00:00,False,PML003231EZ,Active PML Licenses,70464,Hectares,2012-06-26T08:30:00,4,Gold,Part 1,Shaban Issa Mfinanga (100%),2020-06-25T01:00:00,7.56,Primary Mining Licence - All Minerals other than Building Material,Au
1613,Active,2013-09-09T01:00:00,False,PML003284SZ,Active PML Licenses,70465,Hectares,2012-03-08T10:00:00,4,Copper,Part 1,"Haroun  Mwimula (33%), Ally Hassan (33%), William L. Kazi (33%)",2020-09-08T01:00:00,5.86,Primary Mining Licence - All Minerals other than Building Material,Cu
1614,Active,2012-11-05T00:00:00,False,PML001702SZ,Active PML Licenses,70466,Hectares,2011-04-29T11:01:00,4,Copper,Part 1,Muntaz Hussein Albhai (100%),2019-11-04T00:00:00,4.38,Primary Mining Licence - All Minerals other than Building Material,Cu
1615,Active,2012-09-10T01:00:00,False,PML004963EZ,Active PML Licenses,70467,Hectares,2012-08-27T09:30:00,4,Gold,Part 1,Elifadh Eliaman Singo (0%),2019-09-09T01:00:00,8.94,Primary Mining Licence - All Minerals other than Building Material,Au
1616,Active,2012-09-10T01:00:00,False,PML004962EZ,Active PML Licenses,70468,Hectares,2012-08-27T09:30:00,4,Gold,Part 1,Elifadh Eliaman Singo (0%),2019-09-09T01:00:00,8.94,Primary Mining Licence - All Minerals other than Building Material,Au
1617,Active,2012-09-10T01:00:00,False,PML004965EZ,Active PML Licenses,70469,Hectares,2012-08-27T09:30:00,4,Gold,Part 1,Elifadh Eliaman Singo (0%),2019-09-09T01:00:00,8.94,Primary Mining Licence - All Minerals other than Building Material,Au
1618,Active,2012-09-10T01:00:00,False,PML004960EZ,Active PML Licenses,70470,Hectares,2012-08-27T09:30:00,4,Gold,Part 1,Anna Leonard Haule (100%),2019-09-09T01:00:00,8.73,Primary Mining Licence - All Minerals other than Building Material,Au
1619,Active,2012-09-10T01:00:00,False,PML004959EZ,Active PML Licenses,70471,Hectares,2012-08-27T09:30:00,4,Gold,Part 1,Anna Leonard Haule (100%),2019-09-09T01:00:00,8.73,Primary Mining Licence - All Minerals other than Building Material,Au
1620,Active,2012-09-10T01:00:00,False,PML004964EZ,Active PML Licenses,70472,Hectares,2012-08-27T09:30:00,4,Gold,Part 1,Elifadh Eliman Singo (100%),2019-09-09T01:00:00,8.94,Primary Mining Licence - All Minerals other than Building Material,Au
1621,Active,2012-09-10T01:00:00,False,PML004961EZ,Active PML Licenses,70473,Hectares,2012-08-27T09:30:00,4,Gold,Part 1,Elifadh Eliaman Singo (100%),2019-09-09T01:00:00,8.73,Primary Mining Licence - All Minerals other than Building Material,Au
1622,Active,2012-08-06T01:00:00,False,PML004128EZ,Active PML Licenses,70480,Hectares,2012-07-30T10:50:00,4,Sand,Part 1,Elizabeti S Assey (100%),2019-08-05T01:00:00,2.76,Primary Mining Licence - Building Material,Sand
1623,Active,2012-09-03T01:00:00,False,PML004677EZ,Active PML Licenses,70481,Hectares,2012-07-06T08:30:00,4,Marble,Part 1,Tamimu Ally (100%),2019-09-02T01:00:00,4.93,Primary Mining Licence - Building Material,MBL
1624,Active,2013-06-13T01:00:00,False,PML002163SZ,Active PML Licenses,70482,Hectares,2012-04-30T09:00:00,4,Building Materials,Part 1,Ahamadi Saidi Samli (100%),2020-06-12T01:00:00,4.98,Primary Mining Licence - Building Material,BM
1625,Active,2014-04-14T01:00:00,False,PML001322CWZ,Active PML Licenses,70483,Hectares,2012-11-05T10:00:00,4,Gold,Part 1,DJCPM Resources Company Limited  (100%),2021-04-13T01:00:00,9.39,Primary Mining Licence - All Minerals other than Building Material,Au
1626,Active,2013-06-13T01:00:00,False,PML002164SZ,Active PML Licenses,70484,Hectares,2012-04-30T09:00:00,4,Building Materials,Part 1,Ahamadi Saidi Samli (100%),2020-06-12T01:00:00,4.74,Primary Mining Licence - Building Material,BM
1627,Active,2013-06-13T01:00:00,False,PML002165SZ,Active PML Licenses,70486,Hectares,2012-04-30T09:04:00,4,Building Materials,Part 1,Ahamadi Saidi Samli (100%),2020-06-12T01:00:00,5.0,Primary Mining Licence - Building Material,BM
1628,Active,2013-06-13T01:00:00,False,PML002166SZ,Active PML Licenses,70488,Hectares,2012-04-30T09:05:00,4,Building Materials,Part 1,Ahamadi Saidi Samli (100%),2020-06-12T01:00:00,4.99,Primary Mining Licence - Building Material,BM
1629,Active,2013-06-03T01:00:00,False,PML002531SZ,Active PML Licenses,70489,Hectares,2012-07-26T15:05:00,4,Gypsum,Part 1,Mkomole Gypsum & Diggers Company Limited (100%),2020-06-02T01:00:00,2.25,Primary Mining Licence - All Minerals other than Building Material,Gypsum
1630,Active,2013-06-03T01:00:00,False,PML002533SZ,Active PML Licenses,70490,Hectares,2012-07-26T15:05:00,4,Gypsum,Part 1,Mkomole Gypsum & Diggers Company Limited (100%),2020-06-02T01:00:00,2.25,Primary Mining Licence - All Minerals other than Building Material,Gypsum
1631,Active,2013-06-03T01:00:00,False,PML002532SZ,Active PML Licenses,70492,Hectares,2012-07-26T15:05:00,4,Gypsum,Part 1,Mkomole Gypsum & Diggers Company Limited (100%),2020-06-02T01:00:00,2.25,Primary Mining Licence - All Minerals other than Building Material,Gypsum
1632,Active,2013-06-03T01:00:00,False,PML002534SZ,Active PML Licenses,70495,Hectares,2012-07-26T15:05:00,4,Gypsum,Part 1,Mkomole Gypsum & Diggers Company Limited (100%),2020-06-02T01:00:00,2.25,Primary Mining Licence - All Minerals other than Building Material,Gypsum
1633,Active,2012-04-03T01:00:00,False,PML000659SZ,Active PML Licenses,70497,Hectares,2011-12-12T10:00:00,4,Malachite,Part 1,Kishor Rajani (100%),2019-04-02T01:00:00,8.95,Primary Mining Licence - All Minerals other than Building Material,mct
1634,Active,2012-04-03T01:00:00,False,PML000658SZ,Active PML Licenses,70498,Hectares,2011-12-12T10:00:00,4,Malachite,Part 1,Kishor Rajani (100%),2019-04-02T01:00:00,8.91,Primary Mining Licence - All Minerals other than Building Material,mct
1635,Active,2012-04-03T01:00:00,False,PML000660SZ,Active PML Licenses,70500,Hectares,2011-12-12T10:00:00,4,Malachite,Part 1,Kishor Rajani (100%),2019-04-02T01:00:00,8.73,Primary Mining Licence - All Minerals other than Building Material,mct
1636,Active,2012-04-03T01:00:00,False,PML000663SZ,Active PML Licenses,70501,Hectares,2011-12-12T10:00:00,4,Malachite,Part 1,Kishor Rajani (100%),2019-04-02T01:00:00,8.82,Primary Mining Licence - All Minerals other than Building Material,mct
1637,Active,2012-04-03T01:00:00,False,PML000662SZ,Active PML Licenses,70502,Hectares,2011-12-12T10:00:00,4,Malachite,Part 1,Kishor Rajani (100%),2019-04-02T01:00:00,8.79,Primary Mining Licence - All Minerals other than Building Material,mct
1638,Active,2012-04-03T01:00:00,False,PML000661SZ,Active PML Licenses,70503,Hectares,2011-12-12T10:00:00,4,Malachite,Part 1,Kishor Rajani (100%),2019-04-02T01:00:00,8.77,Primary Mining Licence - All Minerals other than Building Material,mct
1639,Active,2012-04-03T01:00:00,False,PML000664SZ,Active PML Licenses,70509,Hectares,2011-12-12T10:00:00,4,Malachite,Part 1,Kishor Rajani (100%),2019-04-02T01:00:00,9.54,Primary Mining Licence - All Minerals other than Building Material,mct
1640,Active,2012-08-07T01:00:00,False,PML004136EZ,Active PML Licenses,70515,Hectares,2012-08-06T09:20:00,4,Sand,Part 1,Senga Omary Kawambwa (100%),2019-08-06T01:00:00,2.83,Primary Mining Licence - Building Material,Sand
1641,Active,2012-11-05T00:00:00,False,PML001706SZ,Active PML Licenses,70516,Hectares,2011-12-19T09:20:00,4,Copper,Part 1,"Kennel Ndelekwa Pallangyo (50%), Mussa Kalangali (50%)",2019-11-04T00:00:00,6.54,Primary Mining Licence - All Minerals other than Building Material,Cu
1642,Active,2012-11-05T00:00:00,False,PML001712SZ,Active PML Licenses,70517,Hectares,2011-12-19T09:20:00,4,Copper,Part 1,"Kennel Ndelekwa Pallangyo (50%), Mussa Kalangali (50%)",2019-11-04T00:00:00,5.57,Primary Mining Licence - All Minerals other than Building Material,Cu
1643,Active,2013-09-25T01:00:00,False,PML003474SZ,Active PML Licenses,70519,Hectares,2011-05-23T11:30:00,4,Copper,Part 1,"Mussa Kalangali (50%), Kenel Pallangyo (50%)",2020-09-24T01:00:00,6.41,Primary Mining Licence - All Minerals other than Building Material,Cu
1644,Active,2013-09-25T01:00:00,False,PML003476SZ,Active PML Licenses,70521,Hectares,2011-05-23T11:30:00,4,Copper,Part 1,"Mussa Kalangali (50%), Kenel Pallangyo (50%)",2020-09-24T01:00:00,3.55,Primary Mining Licence - All Minerals other than Building Material,Cu
1645,Active,2013-09-25T01:00:00,False,PML003475SZ,Active PML Licenses,70522,Hectares,2011-05-23T11:30:00,4,Copper,Part 1,"Mussa Kalangali (50%), Kenel Pallangyo (50%)",2020-09-24T01:00:00,3.69,Primary Mining Licence - All Minerals other than Building Material,Cu
1646,Active,2012-11-05T00:00:00,False,PML001704SZ,Active PML Licenses,70523,Hectares,2011-12-19T09:20:00,4,Copper,Part 1,"Kennel Ndelekwa Pallangyo (50%), Mussa Kalangali (50%)",2019-11-04T00:00:00,5.99,Primary Mining Licence - All Minerals other than Building Material,Cu
1647,Active,2013-09-25T01:00:00,False,PML003473SZ,Active PML Licenses,70524,Hectares,2011-05-23T11:30:00,4,Copper,Part 1,"Mussa Kalangali (50%), Kenel Pallangyo (50%)",2020-09-24T01:00:00,7.04,Primary Mining Licence - All Minerals other than Building Material,Cu
1648,Active,2012-05-15T01:00:00,False,PML002617EZ,Active PML Licenses,70526,Hectares,2011-02-21T07:30:00,4,Iron Ore,Part 1,"Eva Magoma (50%), Justin Frank Chambo (50%)",2019-05-14T01:00:00,10.0,Primary Mining Licence - All Minerals other than Building Material,FE
1649,Active,2013-06-24T01:00:00,False,PML002615SZ,Active PML Licenses,70527,Hectares,2012-04-02T04:30:00,4,Malachite,Part 1,"Stephen Walter Nyoni (20%), Mohamed Chikunda (16%), Omari Hamisi Nammambo (16%), Shabani Ali Famao (16%), Nyagali Issa Ngawambala (16%), Ismail Issa Ndorro (16%)",2020-06-23T01:00:00,5.05,Primary Mining Licence - All Minerals other than Building Material,mct
1650,Active,2012-12-05T00:00:00,False,PML005697EZ,Active PML Licenses,70528,Hectares,2012-07-24T11:05:00,4,Marble,Part 1,Morogoro Cultured Marble(Tanzania)Ltd (100%),2019-12-04T00:00:00,9.43,Primary Mining Licence - All Minerals other than Building Material,MBL
1651,Active,2012-11-09T00:00:00,False,PML005556EZ,Active PML Licenses,70540,Hectares,2012-07-24T12:14:00,4,Copper,Part 1,"Daniel John Chwanga (13%), Kurrah  Maqbool (13%), Monica Ngenzi Mbega (13%), Esterina Julio Kilasi (13%), Thomas Mashilanga Chokara (13%), Ahmed Othman Wandera (13%), Samora Baraka Furaha (13%), Saverina Silvanus Mwijage (13%)",2019-11-08T00:00:00,9.78,Primary Mining Licence - All Minerals other than Building Material,Cu
1652,Active,2013-05-06T01:00:00,False,PML007854EZ,Active PML Licenses,70543,Hectares,2012-07-24T12:14:00,4,Copper,Part 1,"Daniel John Chwanga (13%), Kurrah  Maqbool (13%), Monica Ngenzi Mbega (13%), Esterina Julio Kilasi (13%), Thomas Mashilanga Chokara (13%), Ahmed Othman Wandera (13%), Samora Baraka Furaha (13%), Saverina Silvanus Mwijage (13%)",2020-05-05T01:00:00,9.81,Primary Mining Licence - All Minerals other than Building Material,Cu
1653,Active,2013-05-06T01:00:00,False,PML007855EZ,Active PML Licenses,70544,Hectares,2012-07-24T12:14:00,4,Copper,Part 1,"Daniel John Chwanga (13%), Kurrah  Maqbool (13%), Monica Ngenzi Mbega (13%), Esterina Julio Kilasi (13%), Thomas Mashilanga Chokara (13%), Ahmed Othman Wandera (13%), Samora Baraka Furaha (13%), Saverina Silvanus Mwijage (13%)",2020-05-05T01:00:00,9.83,Primary Mining Licence - All Minerals other than Building Material,Cu
1654,Active,2011-03-30T01:00:00,False,PML000104EZ,Active PML Licenses,70546,Hectares,2010-10-28T11:00:00,4,Gold,Part 1,Olivia Daisy Mallonga (100%),2018-03-29T01:00:00,9.65,Primary Mining Licence - All Minerals other than Building Material,Au
