id,status,dtegranted,code,objectid,dteapplied,LayerID,commodities,parties,dteexpires,LayerName,type,commoditiescd
1,Active,,352,1,2001-11-16T12:10:02,0,GARNET (GEMSTONE),Margaret Wagochi Machua (100%),,Active EPL/SPL,Special Prospecting License,GGa
2,Active,2013-01-24T00:00:00,349,2,2011-06-02T11:53:00,0,ALL MINERALS,RED ROCK RESOURCES PLC (100%),2015-01-23T00:00:00,Active EPL/SPL,Special Prospecting License,ALL
3,Active,2011-05-05T01:00:00,265,4,2006-11-20T15:30:00,0,DIATOMITE,JOHN KILOLO MANGELI (100%),2012-05-04T01:00:00,Active EPL/SPL,Exclusive Prospecting License,DIA
4,Active,2012-05-24T01:00:00,328,20,2009-04-07T16:10:00,0,GEMSTONES EXCEPT DIAMONDS,LILIAN M GEMS (100%),2014-05-23T01:00:00,Active EPL/SPL,Special Prospecting License,GS
5,Active,2012-05-24T01:00:00,328,21,2009-04-07T16:10:00,0,GEMSTONES EXCEPT DIAMONDS,LILIAN M GEMS (100%),2014-05-23T01:00:00,Active EPL/SPL,Special Prospecting License,GS
6,Active,2010-07-16T01:00:00,292,23,2009-05-27T17:00:00,0,IRON ORE,POMO ENTERPRISES (100%),2012-07-15T01:00:00,Active EPL/SPL,Special Prospecting License,Fe
7,Active,2010-07-16T01:00:00,292,24,2009-05-27T17:00:00,0,IRON ORE,POMO ENTERPRISES (100%),2012-07-15T01:00:00,Active EPL/SPL,Special Prospecting License,Fe
8,Active,2010-11-17T00:00:00,298,26,2010-07-22T11:45:00,0,MANGANESE,R. K. SANGHANI (100%),2012-11-16T00:00:00,Active EPL/SPL,Special Prospecting License,Mn
9,Active,2007-09-01T01:00:00,243,28,2005-05-25T09:10:00,0,IRON ORE,BIJAL CHANDRAKANT LAKHAMSHI (100%),2013-08-31T01:00:00,Active EPL/SPL,Special Prospecting License,Fe
10,Active,2010-03-31T01:00:00,245,30,2009-09-17T15:50:00,0,ALL MINERALS,BISIL MINING COMPANY LTD (100%),2013-03-30T00:00:00,Active EPL/SPL,Exclusive Prospecting License,ALL
11,Active,2010-03-31T01:00:00,245,31,2009-09-17T15:50:00,0,ALL MINERALS,BISIL MINING COMPANY LTD (100%),2013-03-30T00:00:00,Active EPL/SPL,Exclusive Prospecting License,ALL
12,Active,2010-03-31T01:00:00,245,32,2009-09-17T15:50:00,0,ALL MINERALS,BISIL MINING COMPANY LTD (100%),2013-03-30T00:00:00,Active EPL/SPL,Exclusive Prospecting License,ALL
13,Active,2008-04-01T01:00:00,260,33,2007-07-25T13:00:00,0,GYPSUM,ATHI RIVER MINING LTD (100%),2014-03-31T01:00:00,Active EPL/SPL,Special Prospecting License,Gy
14,Active,2011-06-07T01:00:00,312,37,2010-07-23T15:10:00,0,"MANGANESE, PYRITE",RICHMONT MINING COMPANY LTD (100%),2013-06-06T01:00:00,Active EPL/SPL,Special Prospecting License,"Mn, Py"
15,Active,2012-05-15T01:00:00,326,42,2011-07-28T13:42:41,0,GYPSUM,BAKALL COMPANY LIMITED (100%),2014-05-14T01:00:00,Active EPL/SPL,Special Prospecting License,Gy
16,Active,2012-03-08T00:00:00,323,45,2011-05-13T17:24:00,0,GYPSUM,AFRO PRIDE LIMITED (100%),2014-03-07T00:00:00,Active EPL/SPL,Special Prospecting License,Gy
17,Active,2011-04-04T01:00:00,305,53,2010-03-12T15:30:17,0,ALL MINERALS,NICHOLAS MINING INDUSTRIES (100%),2013-04-03T01:00:00,Active EPL/SPL,Special Prospecting License,ALL
18,Active,2011-02-17T00:00:00,249,57,2010-07-13T15:00:00,0,IRON ORE,DEVKI STEEL MILLS LTD (100%),2013-02-16T00:00:00,Active EPL/SPL,Exclusive Prospecting License,Fe
19,Active,2012-12-07T00:00:00,342,58,2011-02-08T11:27:34,0,"BASE MINERALS, GOLD",EAST AFRICAN PURE GOLD (100%),2014-12-06T00:00:00,Active EPL/SPL,Special Prospecting License,"Au, BM"
20,Active,2012-05-28T01:00:00,327,59,2011-07-18T16:00:00,0,INDUSTRIAL MINERALS,ABYSSINIA IRON AND STEEL LTD (100%),2014-05-17T01:00:00,Active EPL/SPL,Special Prospecting License,IND
21,Active,2011-04-29T01:00:00,250,62,2010-07-16T09:40:00,0,INDUSTRIAL MINERALS,FIRST WORK LIMITED (100%),2014-05-08T01:00:00,Active EPL/SPL,Exclusive Prospecting License,IND
22,Active,2012-03-07T00:00:00,318,63,2011-02-10T15:03:10,0,ALL MINERALS,SAHARCO GROUP INTERNATIONAL COMPANY LTD (100%),2014-03-06T00:00:00,Active EPL/SPL,Special Prospecting License,ALL
23,Active,2010-02-12T00:00:00,299,69,2009-11-25T16:12:00,0,"BASE MINERALS, GEMSTONES EXCEPT DIAMONDS",TURKSGATE ENTERPRISES LTD (100%),2012-12-01T00:00:00,Active EPL/SPL,Special Prospecting License,"BM, GS"
24,Active,2011-06-02T01:00:00,311,70,2008-06-05T17:15:00,0,GYPSUM,ARAWELLO CONTRACTORS AND COMPANY (100%),2013-06-01T01:00:00,Active EPL/SPL,Special Prospecting License,Gy
25,Active,2012-09-10T01:00:00,333,71,2011-02-08T11:27:34,0,"BASE MINERALS, GOLD",EAST AFRICAN PURE GOLD (100%),2014-09-09T01:00:00,Active EPL/SPL,Special Prospecting License,"Au, BM"
26,Active,2011-01-27T00:00:00,SPL/539 NOT YET REGD,75,2002-07-03T10:35:00,0,NON PRECIOUS MINERALS,ABIGAIL MWIKYA (100%),2013-01-26T00:00:00,Active EPL/SPL,Special Prospecting License,NON
27,Active,2012-09-10T01:00:00,334,78,2011-02-08T11:27:34,0,"BASE MINERALS, GOLD",EAST AFRICAN PURE GOLD (100%),2014-09-09T01:00:00,Active EPL/SPL,Special Prospecting License,"Au, BM"
28,Active,2007-10-01T01:00:00,247,79,2007-07-10T13:00:00,0,GYPSUM,TULA MINING LTD (100%),2013-09-30T01:00:00,Active EPL/SPL,Special Prospecting License,Gy
29,Active,2009-04-17T01:00:00,280,83,2007-05-25T13:50:00,0,GEMSTONES EXCEPT DIAMONDS,LEGEND LAPIDARY LTD (100%),2013-04-16T01:00:00,Active EPL/SPL,Special Prospecting License,GS
30,Active,2012-03-27T01:00:00,254,84,2005-03-24T10:19:00,0,NON PRECIOUS MINERALS,JOYCE M. MWANGI (100%),2014-03-26T00:00:00,Active EPL/SPL,Special Prospecting License,NON
31,Active,2007-09-01T01:00:00,244,88,2005-05-25T09:10:00,0,IRON ORE,DAVIS AND DAWOOD SUPPLIES (100%),2013-08-31T01:00:00,Active EPL/SPL,Special Prospecting License,Fe
32,Active,2010-12-28T00:00:00,302,89,2008-08-05T13:30:00,0,GYPSUM,SANTUR CONSTRUCTION COMPANY  (100%),2012-12-27T00:00:00,Active EPL/SPL,Special Prospecting License,Gy
33,Active,2005-07-01T01:00:00,226,90,2003-09-09T17:10:00,0,NON PRECIOUS MINERALS,FATAHA MINING AND CONSTRUCTION COMPANY LTD (100%),2013-06-30T01:00:00,Active EPL/SPL,Special Prospecting License,NON
34,Active,2008-10-01T01:00:00,266,91,2007-05-16T12:30:00,0,"BASE MINERALS, PRECIOUS METALS",GOLD RIM EXPLORATION KENYA LTD (100%),2012-09-30T01:00:00,Active EPL/SPL,Special Prospecting License,"BM, PM"
35,Active,2011-04-15T01:00:00,252,94,2010-03-01T15:45:00,0,ALL MINERALS,SHANZHANG COMPANY LTD (100%),2015-04-14T01:00:00,Active EPL/SPL,Exclusive Prospecting License,ALL
36,Active,2008-09-26T01:00:00,268,97,2007-03-08T10:30:00,0,PRECIOUS METALS,NGIRA EXPLORATION AND MINING WORKS LTD (100%),2012-09-30T01:00:00,Active EPL/SPL,Special Prospecting License,PM
37,Active,2010-02-22T00:00:00,289,104,2009-08-06T16:28:00,0,ALL MINERALS,SUKAM DEVELOPMENT COMPANY LTD (100%),2014-02-21T00:00:00,Active EPL/SPL,Special Prospecting License,ALL
38,Active,2007-09-01T01:00:00,242,105,2005-05-25T09:10:00,0,IRON ORE,DAVIS AND DAWOOD SUPPLIES (100%),2013-08-31T01:00:00,Active EPL/SPL,Special Prospecting License,Fe
39,Active,2008-10-01T01:00:00,265,112,2007-05-16T12:30:00,0,"BASE MINERALS, PRECIOUS METALS",GOLD RIM EXPLORATION KENYA LTD (100%),2012-09-30T01:00:00,Active EPL/SPL,Special Prospecting License,"BM, PM"
40,Active,2008-02-27T00:00:00,259,117,2002-04-24T11:05:00,0,"NON PRECIOUS MINERALS, PRECIOUS METALS",JOSEPH KAMAU MBIRIRI (100%),2010-02-26T00:00:00,Active EPL/SPL,Special Prospecting License,"NON, PM"
41,Active,2008-02-27T00:00:00,259,118,2002-04-24T11:05:00,0,"NON PRECIOUS MINERALS, PRECIOUS METALS",JOSEPH KAMAU MBIRIRI (100%),2010-02-26T00:00:00,Active EPL/SPL,Special Prospecting License,"NON, PM"
42,Active,2008-05-02T01:00:00,261,126,2007-07-25T13:00:00,0,NON PRECIOUS MINERALS,ATHI RIVER MINING LTD (100%),2014-05-01T01:00:00,Active EPL/SPL,Special Prospecting License,NON
43,Active,2010-11-17T00:00:00,247,129,2008-02-11T14:55:00,0,NON PRECIOUS MINERALS,EAST AFRICA COPPER LTD (100%),2013-11-16T00:00:00,Active EPL/SPL,Exclusive Prospecting License,NON
44,Active,2009-04-16T01:00:00,278,130,2007-05-17T11:20:00,0,ALL MINERALS,SWENSSON & SIMONET MINERALS (K) LTD (100%),2013-04-15T01:00:00,Active EPL/SPL,Special Prospecting License,ALL
45,Active,2011-04-15T01:00:00,253,135,2009-08-14T13:56:00,0,INDUSTRIAL MINERALS,ZHEN HUA COMPANY LTD (100%),2015-04-14T01:00:00,Active EPL/SPL,Exclusive Prospecting License,IND
46,Active,2012-03-23T00:00:00,324,137,2008-05-12T11:30:00,0,ALUMINIUM (BAUXITE),OLOLUNGA MINING & INDUSTRY LTD (100%),2014-03-22T00:00:00,Active EPL/SPL,Special Prospecting License,Al
47,Active,2010-01-01T00:00:00,COAL BLOCKS 'A-D',142,2010-01-01T09:00:00,0,COAL,MEMR & MOE (100%),2015-01-01T00:00:00,Active EPL/SPL,Special Prospecting License,C
48,Active,2010-01-01T00:00:00,COAL BLOCKS 'A-D',143,2010-01-01T09:00:00,0,COAL,MEMR & MOE (100%),2015-01-01T00:00:00,Active EPL/SPL,Special Prospecting License,C
49,Active,2010-01-01T00:00:00,COAL BLOCKS 'A-D',144,2010-01-01T09:00:00,0,COAL,MEMR & MOE (100%),2015-01-01T00:00:00,Active EPL/SPL,Special Prospecting License,C
50,Active,2010-01-01T00:00:00,COAL BLOCKS 'A-D',145,2010-01-01T09:00:00,0,COAL,MEMR & MOE (100%),2015-01-01T00:00:00,Active EPL/SPL,Special Prospecting License,C
51,Active,2011-04-15T01:00:00,251,149,2010-03-01T15:45:00,0,NON PRECIOUS MINERALS,SHAN ZHANG COMPANY LTD (100%),2015-04-14T01:00:00,Active EPL/SPL,Exclusive Prospecting License,NON
52,Active,2011-12-08T00:00:00,270,154,2010-08-20T17:30:00,0,INDUSTRIAL MINERALS,UNIVERSAL RESOURCES INTERNATIONAL LTD (100%),2012-12-07T00:00:00,Active EPL/SPL,Exclusive Prospecting License,IND
53,Active,2008-05-02T01:00:00,263,155,2007-05-18T17:00:00,0,GEMSTONES EXCEPT DIAMONDS,SWENSSON & SIMONET MINERALS (K) LTD (100%),2010-05-01T01:00:00,Active EPL/SPL,Special Prospecting License,GS
54,Active,2011-01-31T00:00:00,301,162,2009-06-30T17:30:00,0,"BASE MINERALS, NON PRECIOUS MINERALS",NAPPAS GEMS LIMITED (100%),2013-01-30T00:00:00,Active EPL/SPL,Special Prospecting License,"BM, NON"
55,Active,2011-07-01T01:00:00,312A,163,2010-08-10T17:30:00,0,ALL MINERALS,GEMS AND INDUSTRIAL MINERALS CO. LTD (100%),2013-06-30T01:00:00,Active EPL/SPL,Special Prospecting License,ALL
56,Active,2011-06-28T01:00:00,329,165,2010-05-17T11:30:00,0,NON PRECIOUS MINERALS,ADIEL GITARI TANA (100%),2013-06-27T01:00:00,Active EPL/SPL,Special Prospecting License,NON
57,Pending Renewal,2010-11-17T00:00:00,297,173,2010-05-24T15:20:00,0,"BASE MINERALS, NON PRECIOUS MINERALS, PRECIOUS METALS",NAZARETH EXPLORATIONS LIMITED (100%),2014-11-17T00:00:00,Active EPL/SPL,Special Prospecting License,"BM, NON, PM"
58,Active,2011-04-21T01:00:00,337,181,2010-09-02T15:50:00,0,PRECIOUS METALS,UNIVERSAL RESOURCES INTERNATIONAL LTD (100%),2013-04-20T01:00:00,Active EPL/SPL,Special Prospecting License,PM
59,Active,2012-12-11T00:00:00,274,193,2012-01-10T11:34:00,0,INDUSTRIAL MINERALS,YONGTAI MINING CO. LTD (100%),2013-12-10T00:00:00,Active EPL/SPL,Exclusive Prospecting License,IND
60,Active,2013-01-23T00:00:00,348,194,2011-11-03T12:55:00,0,INDUSTRIAL MINERALS,SAID AHMED SALIM (100%),2015-01-22T00:00:00,Active EPL/SPL,Special Prospecting License,IND
61,Active,2013-01-23T00:00:00,347,196,2012-01-12T10:00:00,0,INDUSTRIAL MINERALS,SAID AHMED SALIM (100%),2015-01-22T00:00:00,Active EPL/SPL,Special Prospecting License,IND
62,Active,2013-02-05T00:00:00,275,200,2011-03-31T16:20:00,0,ALL MINERALS,RHEIN S. MRUTTU (100%),2014-02-04T00:00:00,Active EPL/SPL,Exclusive Prospecting License,ALL
63,Active,2011-05-13T01:00:00,308,225,2010-04-07T17:30:00,0,ALL MINERALS,ZEN INTERNATIONAL LTD (100%),2013-05-12T01:00:00,Active EPL/SPL,Special Prospecting License,ALL
64,Active,2013-02-28T00:00:00,356,248,2011-12-01T12:00:00,0,ALL MINERALS,HARIE KINOSTHE NDUNG'U (100%),2015-02-27T00:00:00,Active EPL/SPL,Special Prospecting License,ALL
65,Active,2012-02-16T00:00:00,264,268,2011-06-24T16:30:00,0,"COPPER, IRON ORE, LEAD, PRECIOUS METALS",JAMES KOORO MUGWUKU (100%),2013-02-15T00:00:00,Active EPL/SPL,Exclusive Prospecting License,"Cu, Fe, Pb, PM"
66,Active,2011-12-08T00:00:00,317,269,2011-02-28T15:33:00,0,NON PRECIOUS MINERALS,KENGREEGASA MINES (100%),2012-12-07T00:00:00,Active EPL/SPL,Exclusive Prospecting License,NON
67,Active,2011-06-06T01:00:00,256,276,2010-09-30T16:17:00,0,IRON ORE,KENYA EMEROLDS MINING COMPANY LTD (100%),2012-06-05T01:00:00,Active EPL/SPL,Exclusive Prospecting License,Fe
68,Active,2011-02-02T00:00:00,306,283,2009-12-29T10:50:00,0,GYPSUM,DAJA CHANA MINING COMPANY LTD (100%),2013-02-01T00:00:00,Active EPL/SPL,Special Prospecting License,Gy
69,Active,2013-01-07T00:00:00,343,317,2012-03-19T09:00:00,0,GEMSTONES EXCEPT DIAMONDS,RYAN MIGWI SHEM (100%),2015-01-06T00:00:00,Active EPL/SPL,Special Prospecting License,GS
70,Active,2012-11-23T00:00:00,339,324,2010-08-18T11:12:00,0,"GARNET (GEMSTONE), RUBY (GEMSTONE)",GEORGE MBIRIRI MACHUA (100%),2014-11-22T00:00:00,Active EPL/SPL,Special Prospecting License,"GGa, GRb"
